date,dayofweek,high,low,dailyrange,world_event_resonance,dummyRes,nfpReleaseHour,attuale,previsto,precedente,scostamento
20240701,1,2338.388,2318.395,19.993,0.00723,No,
20240702,2,2336.668,2318.945,17.723,0.00727,No,
20240703,3,2364.795,2326.685,38.11,0.00733,No,
20240704,4,2362.385,2350.364,12.021,0.00763,No,
20240705,5,2392.815,2347.515,45.3,0.0128,No,13:30,206,191,218,15
20240707,7,2390.008,2384.625,5.383,0.0102,No,
20240708,1,2390.935,2350.915,40.02,0.00695,No,
20240709,2,2371.358,2349.455,21.903,0.009,No,
20240710,3,2386.548,2363.168,23.38,0.00747,No,
20240711,4,2424.395,2371.375,53.02,0.00759,No,
20240712,5,2418.128,2391.325,26.803,0.00798,No,
20240714,7,2414.855,2405.525,9.33,0.00378,No,
20240715,1,2439.628,2401.225,38.403,0.00566,No,
20240716,2,2469.865,2419.835,50.03,0.00674,No,
20240717,3,2483.548,2451.425,32.123,0.00587,No,
20240718,4,2474.805,2440.195,34.61,0.00873,No,
20240719,5,2441.218,2393.675,47.543,0.0106,No,
20240721,7,2411.815,2400.875,10.94,0.00666,No,
20240722,1,2412.035,2383.715,28.32,0.01021,No,
20240723,2,2411.908,2388.135,23.773,0.00654,No,
20240724,3,2431.945,2392.895,39.05,0.00647,No,
20240725,4,2399.935,2353.005,46.93,0.01058,No,
20240726,5,2390.655,2355.728,34.927,0.01016,No,
20240728,7,2402.995,2387.115,15.88,0.0142,No,
20240729,1,2402.395,2369.518,32.877,0.01212,No,
20240730,2,2412.705,2376.358,36.347,0.00937,No,
20240731,3,2450.848,2403.765,47.083,0.0084,No,
20240801,4,2462.125,2430.075,32.05,0.00953,No,
20240802,5,2477.494,2410.664,66.83,0.00915,No,13:30,114,176,179,-62
20240804,7,2447.345,2437.574,9.771,0.00527,No,
20240805,1,2458.655,2364.164,94.491,0.00906,No,
20240806,2,2418.215,2381.515,36.7,0.00835,No,
20240807,3,2406.858,2378.868,27.99,0.00559,No,
20240808,4,2427.848,2383.085,44.763,0.00762,No,
20240809,5,2436.884,2416.815,20.069,0.0092,No,
20240811,7,2433.305,2426.835,6.47,0.00645,No,
20240812,1,2475.855,2423.695,52.16,0.00878,No,
20240813,2,2476.845,2458.365,18.48,0.00792,No,
20240814,3,2479.715,2438,41.715,0.00533,No,
20240815,4,2469.945,2432.015,37.93,0.00776,No,
20240816,5,2509.638,2450.565,59.073,0.00565,No,
20240818,7,2509.998,2502.148,7.85,0.00351,No,
20240819,1,2507.345,2485.515,21.83,0.00501,No,
20240820,2,2531.558,2497.235,34.323,0.00584,No,
20240821,3,2519.795,2493.698,26.097,0.00714,No,
20240822,4,2514.545,2470.705,43.84,0.00552,No,
20240823,5,2518.195,2486.355,31.84,0.00795,No,
20240825,7,2516.585,2510.105,6.48,0.00621,No,
20240826,1,2526.708,2508.585,18.123,0.00624,No,
20240827,2,2528.888,2503.325,25.563,0.0075,No,
20240828,3,2525.725,2493.515,32.21,0.00808,No,
20240829,4,2528.558,2503.515,25.043,0.00764,No,
20240830,5,2526.725,2494.048,32.677,0.00588,No,
20240901,7,2504.545,2501.195,3.35,0.00541,No,
20240902,1,2507.125,2489.915,17.21,0.01487,No,
20240903,2,2506.165,2473.245,32.92,0.00972,No,
20240904,3,2500.145,2471.718,28.427,0.00871,No,
20240905,4,2523.448,2493.665,29.783,0.00955,No,
20240906,5,2529.125,2485.015,44.11,0.00482,No,13:30,142,164,89,-22
20240908,7,2498.124,2495.415,2.709,0.00569,No,
20240909,1,2507.515,2485.405,22.11,0.00816,No,
20240910,2,2518.688,2500.024,18.664,0.00761,No,
20240911,3,2528.885,2500.825,28.06,0.00972,No,
20240912,4,2559.978,2510.885,49.093,0.0087,No,
20240913,5,2585.965,2556.625,29.34,0.00843,No,
20240915,7,2580.464,2577.384,3.08,0.00484,No,
20240916,1,2589.515,2575.115,14.4,0.00771,No,
20240917,2,2586.835,2560.984,25.851,0.00765,No,
20240918,3,2599.995,2546.645,53.35,0.00781,No,
20240919,4,2594.775,2551.005,43.77,0.00553,No,
20240920,5,2625.574,2584.654,40.92,0.00535,No,
20240922,7,2622.615,2617.984,4.631,0.00367,No,
20240923,1,2634.715,2613.685,21.03,0.00709,No,
20240924,2,2664.204,2622.475,41.729,0.00724,No,
20240925,3,2670.348,2649.715,20.633,0.00766,No,
20240926,4,2685.405,2654.685,30.72,0.00831,No,
20240927,5,2674.134,2643.111,31.023,0.00791,No,
20240929,7,2664.905,2657.025,7.88,0.0138,No,
20240930,1,2665.858,2624.538,41.32,0.01019,No,
20241001,2,2672.908,2633.815,39.093,0.01252,No,
20241002,3,2663.194,2640.954,22.24,0.01231,No,
20241003,4,2662.775,2636.255,26.52,0.00797,No,
20241004,5,2670.065,2632.068,37.997,0.00702,No,13:30,254,147,159,107
20241006,7,2652.615,2648.875,3.74,0.00655,No,
20241007,1,2659.465,2637.688,21.777,0.01012,No,
20241008,2,2652.885,2604.575,48.31,0.00879,No,
20241009,3,2624.165,2605.045,19.12,0.01189,No,
20241010,4,2635.855,2601.734,34.121,0.00766,No,
20241011,5,2661.258,2631.975,29.283,0.00738,No,
20241013,7,2656.775,2644.985,11.79,0.00505,No,
20241014,1,2666.705,2643.058,23.647,0.00672,No,
20241015,2,2668.805,2637.955,30.85,0.00703,No,
20241016,3,2685.298,2658.558,26.74,0.00742,No,
20241017,4,2696.605,2672.914,23.691,0.00716,No,
20241018,5,2722.405,2692.745,29.66,0.01027,No,
20241020,7,2724.915,2719.448,5.467,0.00637,No,
20241021,1,2740.418,2714.165,26.253,0.00832,No,
20241022,2,2748.775,2720.505,28.27,0.0098,No,
20241023,3,2758.338,2708.635,49.703,0.00756,No,
20241024,4,2743.175,2717.704,25.471,0.00824,No,
20241025,5,2747.635,2716.885,30.75,0.00748,No,
20241027,7,2740.095,2730.115,9.98,0.00633,No,
20241028,1,2745.788,2724.545,21.243,0.00653,No,
20241029,2,2775.265,2743.115,32.15,0.00611,No,
